Date,Zone,Trigger,Elevation,Aspect,R-Size,D-Size
1/26/22,Vail & Summit County,N,>TL,E,R1,D1
1/26/22,Vail & Summit County,N,>TL,E,R1,D1
1/26/22,Vail & Summit County,N,>TL,E,R1,D1
1/26/22,Vail & Summit County,N,>TL,E,R1,D1
1/26/22,Vail & Summit County,N,>TL,E,R1,D1
1/26/22,Vail & Summit County,N,>TL,E,R1,D1
1/26/22,Vail & Summit County,N,>TL,NE,R1,D1
1/26/22,Vail & Summit County,N,>TL,NE,R1,D1
1/26/22,Vail & Summit County,N,>TL,NE,R1,D1.5
1/26/22,Front Range,AS,TL,NE,R1,D1
1/26/22,Front Range,AS,<TL,E,R1,D1
1/26/22,Vail & Summit County,AS,>TL,NE,R1,D1
1/26/22,Front Range,AS,TL,E,R1,D1
1/26/22,Vail & Summit County,AS,<TL,NW,R1,D1
1/26/22,Aspen,AS,>TL,NE,R1,D1
1/26/22,Gunnison,AS,>TL,NW,R1,D1
1/26/22,Front Range,AS,>TL,NE,R1,D1
1/26/22,Aspen,N,>TL,NW,R2,D2
1/26/22,Sawatch,AS,>TL,SE,R1,D1
1/26/22,Sawatch,N,>TL,E,R1,D1
1/26/22,Sawatch,N,>TL,E,R1,D1
1/26/22,Front Range,N,>TL,E,R2,D2
1/27/22,Gunnison,AS,>TL,NE,R1,D1
1/27/22,Gunnison,U,>TL,E,R1,D1
1/27/22,Gunnison,AS,<TL,NE,R1,D1
1/27/22,Aspen,N,>TL,NE,R1,D1.5
1/27/22,Gunnison,AS,TL,N,R1,D1
1/27/22,Vail & Summit County,N,>TL,E,R2,D2.5
1/28/22,Front Range,U,>TL,E,R1,D1.5
1/28/22,Front Range,N,>TL,NE,R1,D1
1/28/22,Front Range,N,>TL,NE,R1,D1
1/28/22,Front Range,AS,TL,NE,R1,D1
1/28/22,Front Range,AS,TL,NE,R1,D1
1/28/22,Front Range,AS,TL,NE,R1,D1
1/28/22,South San Juan,N,>TL,SE,R1,D1
1/28/22,North San Juan,N,TL,E,R2,D1.5
1/28/22,Vail & Summit County,AS,TL,S,R1,D1
1/28/22,Vail & Summit County,N,TL,N,R1,D1
1/28/22,Gunnison,AS,>TL,S,R1,D1
1/28/22,Gunnison,AR,>TL,,R1,D1
1/28/22,Gunnison,AS,>TL,E,R1,D1
1/28/22,Gunnison,AS,TL,NE,R1,D1
1/28/22,Gunnison,AS,TL,NE,R1,D1
1/28/22,Gunnison,N,>TL,NE,R1,D1
1/28/22,Gunnison,AS,TL,NE,R1,D1
1/28/22,Gunnison,AS,>TL,,R1,D1
1/28/22,Aspen,AS,>TL,E,R1,D1
1/28/22,Aspen,AS,>TL,E,R1,D1
1/28/22,Aspen,AS,>TL,E,R1,D1
1/28/22,Aspen,AS,>TL,E,R1,D1
1/28/22,Aspen,AS,>TL,E,R1,D1
1/28/22,Aspen,AS,>TL,E,R1,D1
1/28/22,Gunnison,N,>TL,NW,R2,D2
1/28/22,Gunnison,N,>TL,NW,R2,D2
1/29/22,Aspen,AS,>TL,E,R1,D1
1/29/22,Vail & Summit County,N,>TL,E,R1,D1.5
1/29/22,Front Range,N,>TL,N,R1,D1
1/29/22,Front Range,AS,>TL,E,R1,D1
1/29/22,Front Range,N,>TL,SE,R1,D1.5
1/29/22,Gunnison,AS,>TL,NE,R1,D1.5
1/29/22,Gunnison,AS,>TL,SE,R1,D1
1/29/22,Gunnison,AS,TL,NW,R1,D1
1/29/22,North San Juan,AS,>TL,N,R2,D1.5
1/29/22,Front Range,AR,>TL,E,R2,D1.5
1/29/22,UNK,AR,<TL,SE,R1,D1
1/29/22,UNK,AS,>TL,E,R1,D1.5
1/30/22,Aspen,AS,TL,N,R1,D2
1/30/22,Aspen,AS,TL,N,R1,D2
1/30/22,Aspen,AS,TL,N,R1,D2
1/30/22,Gunnison,AS,<TL,NE,R1,D1.5
1/30/22,Gunnison,AS,<TL,NE,R1,D1.5
1/30/22,Sawatch,N,>TL,E,R1,D1
1/30/22,Sawatch,N,>TL,NE,R1,D1
1/30/22,Front Range,AR,<TL,NW,R1,D1
1/30/22,Vail & Summit County,U,>TL,E,R2,D2
1/30/22,Gunnison,AS,>TL,SE,R1,D1
1/30/22,Vail & Summit County,AR,TL,NW,R2,D3
1/31/22,Front Range,N,TL,E,R1,D1
1/31/22,Vail & Summit County,AS,>TL,NW,R1,D1
1/31/22,Vail & Summit County,AS,>TL,SE,R1,D1
1/31/22,Gunnison,N,>TL,NE,R1,D1
1/31/22,Front Range,AS,<TL,E,R1,D1
1/31/22,Front Range,AS,<TL,E,R1,D1
1/31/22,Vail & Summit County,U,<TL,E,R1,D1
1/31/22,Vail & Summit County,N,TL,NW,R1,D1
2/1/22,South San Juan,AS,TL,E,R1,D1
2/1/22,South San Juan,AS,TL,E,R1,D1
2/1/22,Aspen,AS,>TL,NW,,D1.5
2/1/22,Gunnison,AS,<TL,E,R1,D1
2/1/22,Gunnison,AS,<TL,E,R1,D1
2/2/22,North San Juan,AS,TL,NE,R1,D1
2/2/22,South San Juan,N,>TL,NE,R2,D2
2/2/22,South San Juan,N,>TL,NE,R2,D2
2/2/22,South San Juan,N,>TL,E,R2,D2
2/2/22,South San Juan,N,TL,NE,R1,D1.5
2/2/22,South San Juan,N,TL,NE,R1,D1.5
2/2/22,South San Juan,N,TL,NE,R1,D1.5
2/2/22,South San Juan,AS,<TL,E,R1,D1
2/2/22,South San Juan,N,TL,NE,R2,D2
2/2/22,South San Juan,N,TL,NE,R2,D2
2/2/22,South San Juan,N,TL,NE,R2,D2
2/2/22,South San Juan,N,TL,NE,R2,D1.5
2/2/22,Gunnison,AS,<TL,NE,R1,D1
2/2/22,Gunnison,AS,<TL,NE,R1,D1
2/2/22,Gunnison,AS,<TL,NE,R1,D1
2/2/22,South San Juan,N,>TL,NE,R2,D2
2/2/22,South San Juan,N,>TL,NE,R2,D2
2/2/22,South San Juan,N,>TL,E,R1,D2
2/2/22,South San Juan,N,>TL,E,R1,D2
2/2/22,South San Juan,N,>TL,SE,R1,D1.5
2/2/22,South San Juan,N,>TL,SW,R1,D1.5
2/2/22,South San Juan,N,>TL,SW,R1,D1.5
2/2/22,North San Juan,N,TL,N,R1,D1
2/2/22,North San Juan,N,>TL,NE,R1,D1
2/2/22,North San Juan,N,>TL,NE,R1,D1.5
2/2/22,North San Juan,N,>TL,NE,R1,D1.5
2/2/22,South San Juan,N,TL,NW,R1,D1
2/2/22,South San Juan,N,TL,NW,R1,D1
2/2/22,South San Juan,N,TL,NW,R1,D1
2/2/22,South San Juan,N,>TL,NW,R1,D1.5
2/2/22,South San Juan,N,>TL,W,R1,D1.5
2/3/22,South San Juan,AX,<TL,NE,R2,D1.5
2/3/22,Vail & Summit County,AS,<TL,NW,R1,D1
2/3/22,Vail & Summit County,AS,<TL,NW,R1,D1
2/3/22,Vail & Summit County,AS,<TL,NW,R1,D1
2/3/22,Front Range,U,>TL,E,R1,D1.5
2/3/22,South San Juan,AS,>TL,NW,R1,D1.5
2/3/22,South San Juan,N,>TL,NE,R1,D1.5
2/3/22,South San Juan,N,>TL,SE,R1,D1
2/3/22,Aspen,AS,<TL,NW,R1,D1
2/3/22,North San Juan,AS,<TL,NW,R1,D1
2/3/22,Front Range,U,>TL,NE,R1,D1
2/3/22,Gunnison,U,>TL,E,R1,D1
2/3/22,Gunnison,U,>TL,E,R1,D1
2/3/22,Gunnison,AS,TL,NE,R1,D1
2/3/22,Gunnison,AS,<TL,NE,R1,D1
2/3/22,Gunnison,N,TL,E,R1,D1
2/3/22,Aspen,AS,TL,NW,R1,D1
2/3/22,Aspen,AS,TL,NW,R1,D1
2/3/22,North San Juan,N,>TL,NW,R1,D1
2/3/22,Sangre de Cristo,N,>TL,E,R3,D2.5
2/3/22,Sangre de Cristo,N,>TL,E,R2,D2
2/3/22,Sangre de Cristo,N,>TL,SE,R3,D2
2/3/22,North San Juan,AS,>TL,NE,R1,D1
2/4/22,Front Range,AS,,,R1,D1
2/4/22,Aspen,AS,>TL,N,R1,D1
2/4/22,Vail & Summit County,AS,>TL,S,,
2/4/22,Vail & Summit County,AS,>TL,SE,R1,D1
2/4/22,Vail & Summit County,AS,>TL,NW,R2,D2
2/4/22,Aspen,AS,TL,NE,R1,D1.5
2/4/22,Aspen,AS,TL,NE,R1,D1.5
2/4/22,Aspen,AS,TL,NE,R1,D1
2/4/22,Front Range,AS,>TL,NE,R1,D1
2/4/22,Front Range,AS,,NE,,D1.5
2/4/22,Front Range,AS,,NE,,D1.5
2/4/22,Front Range,AS,,NE,,D1.5
2/4/22,Vail & Summit County,AS,>TL,SE,R1,D1
2/4/22,Gunnison,AS,>TL,E,,D1.5
2/4/22,Front Range,AS,<TL,NE,R1,D1
2/4/22,Front Range,AS,<TL,NE,R1,D1
2/4/22,Front Range,AS,<TL,NE,R1,D1
2/4/22,Vail & Summit County,AS,<TL,E,R1,D1
2/4/22,Vail & Summit County,AS,<TL,NE,R1,D1
2/4/22,North San Juan,N,>TL,N,R1,D1
2/4/22,Front Range,AS,>TL,NE,R1,D1.5
2/4/22,Front Range,AS,>TL,NE,R1,D1
2/4/22,Vail & Summit County,AS,>TL,NE,R1,D1.5
2/5/22,South San Juan,AS,>TL,NE,R1,D1
2/5/22,South San Juan,AS,>TL,NE,R1,D1
2/5/22,Steamboat & Flat Tops,AS,<TL,,R1,D1
2/5/22,Sawatch,N,TL,NE,R1,D1
2/5/22,Aspen,N,>TL,S,R1,D1
2/5/22,Aspen,AS,TL,,R1,D1
2/5/22,Aspen,AS,TL,,R1,D1
2/5/22,Aspen,AS,TL,,R1,D1
2/5/22,Aspen,AS,>TL,,R1,D1
2/5/22,Aspen,AS,>TL,,R1,D1
2/5/22,Aspen,AS,>TL,,R1,D1
2/5/22,Front Range,AM,TL,,R1,D1
2/5/22,Sawatch,AS,<TL,NE,R1,D1
2/5/22,Sawatch,AS,<TL,NE,R1,D1
2/5/22,Sawatch,AS,<TL,NE,R1,D1
2/5/22,Sawatch,AS,<TL,NE,R1,D1
2/5/22,Front Range,AS,>TL,NE,R1,D1.5
2/5/22,South San Juan,AM,TL,NE,R1,D1
2/5/22,North San Juan,AS,>TL,NE,R1,D1.5
2/5/22,Gunnison,AW,TL,,R1,D1
2/5/22,Gunnison,AW,TL,,R1,D1
2/5/22,Gunnison,AW,TL,,R1,D1
2/5/22,Gunnison,AW,TL,,R1,D1
2/5/22,Gunnison,AS,TL,N,R1,D1
2/5/22,North San Juan,AR,>TL,N,R1,D1
2/5/22,Vail & Summit County,AS,TL,E,R1,D1
2/5/22,North San Juan,N,<TL,NW,R1,D1
2/6/22,Front Range,AS,TL,N,R1,D1
2/6/22,Front Range,AS,TL,N,R1,D1
2/6/22,Front Range,AS,TL,N,R1,D1
2/6/22,Front Range,AS,<TL,N,R1,D1
2/6/22,Front Range,AS,<TL,N,R1,D1
2/6/22,Front Range,AS,<TL,N,R1,D1
2/6/22,Front Range,AS,TL,SE,R1,D1.5
2/6/22,Vail & Summit County,U,>TL,SE,R2,D2
2/6/22,Vail & Summit County,AS,TL,NE,R1,D1
2/6/22,Gunnison,AM,TL,E,R1,D1
2/6/22,Gunnison,AS,TL,NE,R1,D1
2/6/22,Gunnison,AS,TL,E,R2,D1
2/6/22,Gunnison,AS,TL,NE,R2,D1.5
2/6/22,North San Juan,AS,>TL,NE,R1,D1
2/6/22,South San Juan,AS,TL,NE,R2,D2
2/7/22,Front Range,N,>TL,S,R1,D1
2/7/22,Sawatch,AS,<TL,E,R1,D1
2/7/22,Sawatch,AS,<TL,E,R1,D1
2/7/22,Sawatch,AS,<TL,E,R1,D1
2/7/22,Sawatch,U,>TL,SE,R1,D1
2/7/22,Aspen,AS,<TL,E,R1,D1.5
2/7/22,North San Juan,N,TL,E,R1,D1.5
2/7/22,North San Juan,AS,>TL,W,R2,D2
2/7/22,Sangre de Cristo,N,>TL,,R1,D1
2/7/22,Sangre de Cristo,N,>TL,,R1,D1
2/7/22,Sangre de Cristo,N,>TL,,R1,D1
2/7/22,Sangre de Cristo,N,>TL,,R1,D1
2/8/22,Steamboat & Flat Tops,AS,<TL,N,R1,D1
2/8/22,Steamboat & Flat Tops,AS,<TL,N,R1,D1
2/8/22,Steamboat & Flat Tops,AS,TL,N,R1,D1
2/8/22,Aspen,AS,>TL,NW,R1,D1
2/8/22,Aspen,AS,>TL,NW,R1,D1
2/8/22,Aspen,AS,TL,NE,R1,D1.5
2/8/22,Aspen,AS,TL,NE,R1,D1.5
2/8/22,Aspen,AS,TL,NE,R1,D1.5
2/8/22,Aspen,AS,TL,NE,R1,D1.5
2/8/22,Aspen,AS,TL,NE,R1,D1.5
2/8/22,Aspen,AS,TL,NE,R1,D1.5
2/8/22,Sawatch,AM,TL,E,R1,D1
2/8/22,Gunnison,U,TL,NE,R1,D1
2/8/22,Gunnison,N,TL,SE,R1,D1
2/8/22,Gunnison,N,TL,SE,R1,D1
2/9/22,Gunnison,U,<TL,NE,R1,D1.5
2/9/22,Gunnison,AS,TL,NW,R2,D1
2/9/22,North San Juan,AS,TL,NE,R1,D1
2/9/22,North San Juan,AS,TL,NE,R1,D1
2/9/22,Vail & Summit County,N,>TL,NE,R2,D1.5
2/10/22,Sawatch,N,>TL,E,R1,D1
2/10/22,Front Range,N,>TL,E,R2,D2
2/10/22,Front Range,N,TL,NE,R1,D1
2/10/22,Gunnison,N,TL,E,R1,D1
2/10/22,Gunnison,N,TL,E,R1,D1
2/10/22,Gunnison,N,<TL,NW,R1,D1
2/10/22,South San Juan,AS,TL,NE,R1,D1
2/10/22,South San Juan,AS,TL,NE,R1,D1
2/10/22,Gunnison,AS,>TL,E,R1,D1
2/10/22,Gunnison,AS,>TL,E,R1,D1
2/10/22,Gunnison,AS,>TL,E,R1,D1
2/10/22,Gunnison,AS,>TL,E,R1,D1
2/10/22,Gunnison,AS,TL,NE,R1,D1.5
2/10/22,Vail & Summit County,AS,>TL,N,R1,D1
2/10/22,Vail & Summit County,N,TL,E,R3,D2.5
2/10/22,North San Juan,N,TL,N,R1,D1.5
2/10/22,Sawatch,N,>TL,E,R1,D1.5
2/10/22,Sawatch,AM,>TL,E,R1,D1.5
2/10/22,Gunnison,AS,<TL,N,R1,D1.5
2/11/22,Front Range,N,>TL,S,R1,D1
2/11/22,Aspen,AS,TL,NE,R1,D1
2/11/22,Aspen,AS,>TL,N,R1,D1
2/11/22,Steamboat & Flat Tops,AS,<TL,NE,R1,D1
2/11/22,Aspen,AS,TL,E,R2,D1.5
2/11/22,Aspen,AS,<TL,NE,R1,D1
2/11/22,Front Range,AS,TL,NE,R2,D2
2/11/22,Gunnison,N,TL,E,R1,D2
2/11/22,Sawatch,N,>TL,E,R2,D1.5
2/11/22,Front Range,N,>TL,E,R2,D2
2/11/22,Front Range,N,>TL,E,R1,D1
2/11/22,Front Range,N,>TL,E,R1,D1
2/11/22,Front Range,N,>TL,E,R1,D1
2/11/22,Gunnison,AM,TL,E,R1,D1
2/11/22,Gunnison,AS,TL,E,R1,D1.5
2/12/22,Front Range,AS,TL,S,R2,D2
2/12/22,North San Juan,AS,TL,N,R1,D1
2/12/22,Aspen,AS,>TL,S,R1,D1.5
2/12/22,Sawatch,AS,>TL,SW,R1,D1.5
2/12/22,Vail & Summit County,AS,<TL,NE,R1,D1
2/12/22,Sawatch,AF,>TL,SE,R3,D1.5
2/12/22,Front Range,N,>TL,SE,R2,D2
2/12/22,Front Range,N,>TL,E,R1,D1.5
2/12/22,Front Range,N,>TL,E,R1,D1.5
2/12/22,Gunnison,AM,TL,SE,R2,D2
2/12/22,Gunnison,AS,TL,E,R2,D2
2/12/22,Gunnison,N,TL,W,R1,D1
2/12/22,Gunnison,N,TL,W,R1,D1
2/12/22,Gunnison,N,>TL,SW,R1,D1.5
2/12/22,Gunnison,N,TL,SE,R1,D1.5
2/12/22,Gunnison,AS,TL,S,R2,D2
2/12/22,Gunnison,AS,TL,E,R1,D1
2/12/22,Gunnison,AS,TL,E,R1,D1
2/12/22,Front Range,AS,TL,NE,R1,D1
2/12/22,Sawatch,N,>TL,E,R1,D1.5
2/12/22,Aspen,N,>TL,NE,R2,D1.5
2/12/22,Vail & Summit County,N,>TL,NE,R2,D1.5
2/12/22,Aspen,AS,TL,NE,R1,D1
2/12/22,Front Range,AS,TL,E,R1,D1
2/12/22,Aspen,AR,>TL,E,R1,D2
2/13/22,Gunnison,AS,<TL,N,R1,D1.5
2/13/22,Sawatch,U,>TL,SE,R1,D1
2/13/22,Front Range,U,>TL,E,R1,D1
2/13/22,Steamboat & Flat Tops,AF,<TL,NE,R1,D1
2/13/22,Steamboat & Flat Tops,AF,<TL,NE,R1,D1
2/13/22,Vail & Summit County,N,>TL,N,R1,D1
2/13/22,Sawatch,N,>TL,SE,R1,D2
2/13/22,Sawatch,N,>TL,SE,R2,D2
2/13/22,North San Juan,AM,>TL,NE,R1,D1.5
2/13/22,North San Juan,AM,>TL,NE,R1,D1
2/13/22,North San Juan,N,>TL,E,R1,D2
2/13/22,North San Juan,AS,>TL,SE,R1,D2
2/13/22,Front Range,AR,>TL,NE,R2,D1.5
2/13/22,Vail & Summit County,AS,>TL,S,R2,D2
2/14/22,Front Range,AM,TL,N,,D1
2/14/22,Gunnison,U,<TL,N,R1,D1
2/14/22,Gunnison,U,TL,E,R1,D1
2/14/22,Sawatch,N,>TL,NE,R2,D1.5
2/14/22,Sawatch,N,>TL,NE,R2,D1.5
2/14/22,Gunnison,AS,>TL,S,R1,D1
2/14/22,Sawatch,U,<TL,SE,R1,D1
2/14/22,Front Range,N,>TL,NE,R3,D2
2/14/22,Front Range,N,>TL,NE,R3,D2
2/14/22,Front Range,N,>TL,NE,R3,D2
2/14/22,North San Juan,AS,>TL,SE,,D2
2/15/22,Vail & Summit County,N,>TL,SE,R2,D1.5
2/15/22,Vail & Summit County,N,>TL,S,R1,D1
2/15/22,South San Juan,N,<TL,NE,R1,D1
2/15/22,Sawatch,AS,<TL,E,R1,D1
2/16/22,Gunnison,AS,TL,NE,R1,D2
2/16/22,Sawatch,N,>TL,E,R1,D1
2/16/22,Sawatch,N,>TL,E,R1,D1
2/16/22,Sawatch,N,>TL,NE,R1,D1.5
2/16/22,Sawatch,N,>TL,E,R1,D2
2/17/22,North San Juan,AS,>TL,E,R1,D2
2/17/22,Sawatch,N,>TL,SE,R1,D1
2/17/22,Front Range,AS,TL,,R1,D1
2/17/22,Front Range,AS,TL,,R1,D1
2/17/22,Front Range,AS,>TL,,R1,D1
2/17/22,Front Range,AS,>TL,,R1,D1
2/17/22,North San Juan,AS,>TL,W,R1,D1
2/17/22,North San Juan,N,>TL,S,R1,D1.5
2/17/22,Aspen,N,>TL,N,R1,D1
2/17/22,Aspen,N,>TL,E,R1,D1
2/17/22,Aspen,N,>TL,E,R1,D1
2/17/22,Gunnison,N,>TL,E,R1,D1
2/17/22,Gunnison,N,>TL,E,R1,D1
2/17/22,Front Range,AS,TL,E,R1,D1
2/17/22,South San Juan,N,TL,NE,R1,D1
2/17/22,Gunnison,U,>TL,N,R1,D1
2/17/22,Gunnison,U,>TL,N,R1,D1
2/17/22,Gunnison,U,>TL,NE,R1,D1
2/17/22,Gunnison,U,>TL,NE,R1,D1
2/17/22,Gunnison,U,>TL,E,R1,D1
2/17/22,Gunnison,U,>TL,E,R1,D1
2/17/22,Gunnison,N,TL,NE,R2,D2
2/17/22,Aspen,N,>TL,E,R2,D2
2/17/22,Aspen,N,>TL,E,R2,D2
2/17/22,South San Juan,N,TL,E,R1,D1
2/17/22,Aspen,N,>TL,E,R1,D1.5
2/17/22,Aspen,N,>TL,NE,R1,D1
2/17/22,Aspen,N,>TL,NE,R1,D1
2/17/22,North San Juan,N,>TL,SW,R1,D2
2/17/22,South San Juan,N,TL,N,R1,D1.5
2/17/22,South San Juan,N,>TL,E,R1,D1.5
2/17/22,South San Juan,N,>TL,NW,R1,D1
2/17/22,Aspen,N,>TL,NW,R1,D1.5
2/17/22,Sawatch,N,>TL,SE,R1,D1.5
2/17/22,North San Juan,AS,>TL,W,R1,D1.5
2/17/22,Aspen,U,<TL,NE,R1,D1.5
2/17/22,Aspen,N,>TL,NE,R1,D1
2/17/22,Aspen,N,>TL,NE,R1,D1
2/17/22,Sawatch,N,>TL,E,R3,D2.5
2/17/22,Aspen,N,>TL,SE,,
2/17/22,Front Range,AX,TL,N,R2,D2
2/17/22,Front Range,AX,TL,E,R1,D1
2/17/22,Front Range,AX,TL,N,R1,D1
2/17/22,Front Range,AX,TL,N,R2,D1.5
2/17/22,Sawatch,N,>TL,E,R1,D1
2/18/22,North San Juan,AS,>TL,W,R1,D1.5
2/18/22,Front Range,N,TL,SE,R2,D2
2/18/22,Vail & Summit County,N,>TL,E,R2,D2
2/18/22,Sawatch,U,TL,NE,R1,D1.5
2/18/22,Gunnison,N,>TL,E,R1,D1
2/18/22,Gunnison,N,TL,NE,R1,D1
2/18/22,Gunnison,N,TL,NE,R1,D1
2/18/22,Gunnison,AS,<TL,NE,R1,D1
2/18/22,Gunnison,AS,<TL,NE,R1,D1
2/18/22,Gunnison,AS,<TL,NE,R1,D1
2/18/22,Aspen,AS,>TL,SE,R1,D1.5
2/18/22,Aspen,N,>TL,E,R1,D1.5
2/18/22,Front Range,N,>TL,E,R3,D1
2/18/22,Front Range,N,>TL,E,R3,D1
2/18/22,Front Range,N,>TL,E,R3,D1
2/18/22,Aspen,N,>TL,E,R2,D1.5
2/18/22,Aspen,N,>TL,SE,R1,D1.5
2/18/22,North San Juan,AS,>TL,SW,R1,D1
2/18/22,North San Juan,AS,>TL,SE,R2,D2
2/18/22,Gunnison,N,TL,NE,R1,D2
2/18/22,North San Juan,AS,>TL,E,R1,D1
2/19/22,Aspen,AS,TL,,R1,D1.5
2/19/22,Vail & Summit County,AS,<TL,S,R1,D1.5
2/19/22,Aspen,N,>TL,SE,R1,D1
2/19/22,Aspen,N,>TL,SE,R1,D1
2/19/22,Aspen,N,>TL,SE,R1,D1
2/19/22,Sawatch,AS,TL,SW,R1,D1
2/19/22,Front Range,U,>TL,E,R1,D1
2/19/22,Steamboat & Flat Tops,N,<TL,N,R1,D1
2/19/22,Steamboat & Flat Tops,N,<TL,N,R1,D1
2/19/22,Vail & Summit County,N,>TL,E,R2,D2
2/19/22,Front Range,AS,<TL,E,R1,D1
2/19/22,Vail & Summit County,U,>TL,E,R2,D1
2/19/22,North San Juan,AM,>TL,NE,R1,D1
2/19/22,Vail & Summit County,U,TL,U,U,U
2/19/22,Vail & Summit County,AS,TL,W,R1,D1.5
2/19/22,Vail & Summit County,N,>TL,E,R1,D1.5
2/19/22,Vail & Summit County,N,>TL,E,R1,D1.5
2/19/22,Gunnison,U,<TL,NE,R1,D1
2/19/22,Gunnison,N,>TL,SE,R1,D1.5
2/19/22,Gunnison,AS,<TL,NE,R1,D1
2/19/22,Gunnison,AS,<TL,NE,R1,D1
2/19/22,Vail & Summit County,AS,>TL,SE,R1,D1.5
2/19/22,North San Juan,AM,TL,W,R2,D1.5
2/19/22,Vail & Summit County,AS,>TL,W,R2,D1.5
2/20/22,Aspen,U,>TL,NW,,D2
2/20/22,Gunnison,AS,<TL,NE,R1,D1
2/20/22,Gunnison,AS,<TL,NE,R1,D1
2/20/22,Gunnison,AS,<TL,NE,R1,D1
2/20/22,Gunnison,AS,<TL,NE,R1,D1
2/20/22,Gunnison,AS,<TL,NE,R1,D1
2/20/22,Gunnison,AS,<TL,NE,R1,D1
2/20/22,Gunnison,AS,<TL,NE,R1,D1
2/20/22,Gunnison,AS,<TL,NE,R1,D1
2/20/22,Vail & Summit County,AS,TL,NE,R1,D1
2/20/22,Front Range,AS,<TL,N,R1,D1
2/20/22,Sawatch,AS,<TL,N,R1,D1
2/20/22,Gunnison,AS,TL,,,
2/20/22,Aspen,AS,TL,NE,R1,D1
2/20/22,Aspen,AS,TL,NE,R1,D1
2/20/22,Aspen,AS,TL,NE,R1,D1
2/20/22,North San Juan,AR,<TL,N,R1,D1
2/20/22,Front Range,N,TL,E,R2,D1.5
2/20/22,North San Juan,AS,>TL,SW,R1,D2
2/21/22,Vail & Summit County,U,>TL,E,R1,D1
2/21/22,Vail & Summit County,AS,<TL,N,R1,D1
2/21/22,Front Range,AS,<TL,NE,R1,D1
2/21/22,Front Range,N,>TL,E,R2,D2.5
2/22/22,Aspen,AS,<TL,E,R1,D1
2/22/22,Gunnison,AM,<TL,E,R2,D2
2/22/22,Gunnison,N,TL,NE,R2,D2
2/22/22,Gunnison,N,TL,NE,R2,D2
2/22/22,Gunnison,N,TL,NE,R2,D2
2/22/22,Gunnison,AS,TL,NE,R1,D1
2/22/22,Gunnison,AS,TL,NE,R1,D1
2/22/22,Gunnison,AS,TL,NE,R1,D1
2/22/22,Gunnison,AS,TL,NE,R1,D1
2/22/22,Gunnison,AS,<TL,NE,R1,D1
2/22/22,Gunnison,AS,<TL,NE,R1,D1
2/22/22,Gunnison,AS,<TL,NE,R1,D1
2/22/22,Gunnison,AS,<TL,NE,R1,D1
2/22/22,Gunnison,AS,<TL,NE,R1,D1
2/22/22,Gunnison,AS,<TL,NE,R1,D1
2/22/22,Gunnison,N,<TL,NE,R2,D2
2/22/22,Aspen,N,<TL,NE,R2,D2
2/22/22,Aspen,N,<TL,NE,R2,D2
2/22/22,Aspen,N,>TL,NE,R2,D2.5
2/22/22,Aspen,N,>TL,NE,R2,D2.5
2/22/22,Aspen,N,>TL,E,R2,D2
2/22/22,Aspen,N,>TL,E,R2,D2
2/22/22,Aspen,N,<TL,E,R2,D2
2/22/22,North San Juan,AE,<TL,SE,R2,D2
2/22/22,North San Juan,AE,<TL,E,R2,D1.5
2/22/22,North San Juan,AL,<TL,NW,R2,D2
2/22/22,North San Juan,AL,<TL,N,R2,D2
2/22/22,North San Juan,AL,<TL,NW,R2,D2
2/22/22,Sawatch,AE,<TL,NE,R1,D1
2/22/22,Sawatch,AE,<TL,E,R1,D1
2/22/22,Sawatch,AX,<TL,NE,R2,D2
2/22/22,Sawatch,AX,<TL,E,R2,D2
2/23/22,Gunnison,N,>TL,NE,R2,D2
2/23/22,Gunnison,N,<TL,E,R2,D2
2/23/22,Gunnison,N,<TL,E,R2,D2
2/23/22,Gunnison,N,<TL,E,R2,D2
2/23/22,Gunnison,N,TL,NW,R2,D2
2/23/22,Gunnison,N,<TL,N,R1,D1
2/23/22,Gunnison,N,<TL,N,R1,D1
2/23/22,Gunnison,N,<TL,N,R1,D1
2/23/22,Gunnison,N,<TL,N,R1,D1
2/23/22,Gunnison,N,<TL,N,R1,D1
2/23/22,Gunnison,N,<TL,N,R1,D1
2/23/22,Gunnison,N,<TL,N,R1,D1
2/23/22,Gunnison,N,<TL,N,R1,D1
2/23/22,Gunnison,N,<TL,N,R1,D1
2/23/22,Gunnison,N,<TL,N,R1,D1
2/23/22,North San Juan,N,TL,N,R3,D2
2/23/22,North San Juan,N,TL,N,R3,D2
2/23/22,North San Juan,N,TL,N,R3,D2
2/23/22,North San Juan,N,TL,N,R3,D2
2/23/22,North San Juan,N,>TL,N,R3,D2
2/23/22,North San Juan,N,>TL,N,R3,D2
2/23/22,North San Juan,N,>TL,N,R3,D2
2/23/22,North San Juan,N,>TL,N,R3,D2
2/23/22,North San Juan,N,>TL,N,R3,D2
2/23/22,North San Juan,N,>TL,N,R3,D2.5
2/23/22,North San Juan,N,>TL,N,R3,D2.5
2/23/22,Sawatch,N,>TL,NE,R3,D1.5
2/23/22,Gunnison,N,TL,NW,R1,D1.5
2/23/22,Gunnison,N,<TL,E,R1,D1.5
2/23/22,Gunnison,N,<TL,E,R1,D1.5
2/23/22,Gunnison,N,<TL,E,R1,D1.5
2/23/22,Gunnison,N,<TL,E,R1,D1.5
2/23/22,Gunnison,N,<TL,E,R1,D1.5
